OrderID,OrderDate,CustomerID,Country,Channel,MarketingChannel,OrderStatus,ProductID,ProductName,Category,Quantity,UnitPrice,UnitCost,Discount,SalesAmount,CostAmount,MarketingSpend,ShippingTimeDays,ShippingCost,ProfitAmount,ReturnFlag,CustomerSegment
ORD100410,2025-03-17 10:34:44,CUST1241,Nigeria,Mobile,PPC,Completed,P1032,Lipstick,Beauty,1,39.73,19.47,0.0,39.73,19.47,3.58,5,4.96,11.72,0,Returning
ORD100410,2025-03-17 10:34:44,CUST1241,Nigeria,Mobile,PPC,Completed,P1019,Fitness Band,Electronics,1,91.75,44.42,0.0,91.75,44.42,2.67,2,3.15,41.51,0,Returning
ORD100351,2025-03-18 20:48:22,CUST1824,India,Mobile,Organic,Completed,P1037,Face Mask,Beauty,2,0.81,0.44,0.0,1.62,0.88,0.04,3,4.81,-4.11,0,Returning
ORD100307,2025-03-21 11:24:30,CUST1939,United Kingdom,Web,Affiliate,Completed,P1033,Perfume,Beauty,1,18.85,11.92,0.1,16.97,11.92,4.98,3,5.15,-5.08,0,New
ORD100969,2025-03-21 15:04:11,CUST1549,United States,App,Organic,Returned,P1029,Storage Box,Home,1,34.17,22.19,0.0,34.17,22.19,0.11,10,6.07,5.8,1,Returning
ORD100969,2025-03-21 15:04:11,CUST1549,United States,App,Organic,Returned,P1019,Fitness Band,Electronics,1,91.75,54.07,0.0,91.75,54.07,0.54,1,2.56,34.58,1,Returning
ORD100387,2025-03-21 16:39:10,CUST1387,Germany,Web,Organic,Completed,P1005,Jacket,Apparel,1,35.32,26.56,0.1,31.79,26.56,0.16,2,2.86,2.21,0,Returning
ORD100056,2025-03-21 20:37:42,CUST1823,India,Web,Email,Returned,P1035,Conditioner,Beauty,1,15.58,8.69,0.05,14.8,8.69,4.49,1,2.81,-1.19,1,Loyal
ORD100056,2025-03-21 20:37:42,CUST1823,India,Web,Email,Returned,P1005,Jacket,Apparel,1,35.32,26.11,0.05,33.55,26.11,0.43,1,2.45,4.56,1,Loyal
ORD101000,2025-03-21 21:57:11,CUST1154,Germany,Web,Organic,Completed,P1025,Curtain,Home,2,42.22,23.98,0.1,76.0,47.96,0.02,1,2.65,25.37,0,New
ORD100359,2025-03-22 05:35:25,CUST1516,United States,Web,Affiliate,Completed,P1035,Conditioner,Beauty,1,15.58,8.73,0.1,14.02,8.73,5.95,2,3.18,-3.84,0,New
ORD100761,2025-03-22 11:18:07,CUST1992,Nigeria,App,Organic,Completed,P1017,Mouse,Electronics,1,126.28,78.34,0.0,126.28,78.34,0.06,7,5.96,41.92,0,Returning
ORD100761,2025-03-22 11:18:07,CUST1992,Nigeria,App,Organic,Completed,P1026,Desk Lamp,Home,1,16.98,9.36,0.0,16.98,9.36,0.56,1,2.45,4.61,0,Returning
ORD100436,2025-03-22 17:41:19,CUST1511,France,Mobile,Email,Completed,P1024,Throw Pillow,Home,2,29.11,14.62,0.0,58.22,29.24,3.48,10,13.32,12.18,0,Loyal
ORD100436,2025-03-22 17:41:19,CUST1511,France,Mobile,Email,Completed,P1039,Hand Cream,Beauty,1,43.94,26.82,0.0,43.94,26.82,4.07,2,4.17,8.88,0,Loyal
ORD100436,2025-03-22 17:41:19,CUST1511,France,Mobile,Email,Completed,P1032,Lipstick,Beauty,1,39.73,18.66,0.0,39.73,18.66,4.73,1,2.34,14.0,0,Loyal
ORD100436,2025-03-22 17:41:19,CUST1511,France,Mobile,Email,Completed,P1002,Jeans,Apparel,1,52.95,26.02,0.0,52.95,26.02,4.84,1,2.9,19.19,0,Loyal
ORD100579,2025-03-24 07:04:49,CUST1614,Germany,Mobile,PPC,Completed,P1026,Desk Lamp,Home,1,16.98,8.0,0.05,16.13,8.0,0.2,4,4.33,3.6,0,Loyal
ORD101136,2025-03-24 14:17:20,CUST1266,Germany,App,PPC,Completed,P1000,T-Shirt,Apparel,1,49.93,27.63,0.0,49.93,27.63,4.64,7,7.03,10.63,0,New
ORD101136,2025-03-24 14:17:20,CUST1266,Germany,App,PPC,Completed,P1027,Rug,Home,1,47.51,22.89,0.0,47.51,22.89,3.49,14,16.24,4.89,0,New
ORD100444,2025-03-26 04:43:54,CUST1991,India,Web,Organic,Completed,P1023,Blender,Home,2,11.51,5.6,0.0,23.02,11.2,0.05,1,2.78,8.99,0,Returning
ORD100444,2025-03-26 04:43:54,CUST1991,India,Web,Organic,Completed,P1015,Webcam,Electronics,1,108.75,72.42,0.0,108.75,72.42,0.89,4,4.83,30.61,0,Returning
ORD100444,2025-03-26 04:43:54,CUST1991,India,Web,Organic,Completed,P1022,Vacuum,Home,2,41.35,23.88,0.0,82.7,47.76,0.21,1,2.53,32.2,0,Returning
ORD100693,2025-03-26 15:52:04,CUST1115,Germany,App,Organic,Cancelled,P1002,Jeans,Apparel,1,52.95,27.2,0.1,47.66,27.2,0.39,1,2.59,17.48,0,New
ORD100709,2025-03-27 02:31:06,CUST1465,United States,App,Organic,Completed,P1026,Desk Lamp,Home,2,16.98,8.17,0.0,33.96,16.34,0.18,4,5.98,11.46,0,Returning
ORD100047,2025-03-27 08:21:17,CUST1901,Germany,Mobile,PPC,Completed,P1032,Lipstick,Beauty,1,39.73,21.23,0.1,35.76,21.23,2.44,3,4.4,7.69,0,Returning
ORD100945,2025-03-28 09:39:36,CUST1994,Nigeria,App,Email,Completed,P1027,Rug,Home,1,47.51,32.48,0.0,47.51,32.48,1.64,4,4.98,8.41,0,New
ORD100272,2025-03-30 13:41:56,CUST1816,Nigeria,Web,PPC,Completed,P1023,Blender,Home,1,11.51,7.47,0.0,11.51,7.47,2.63,4,5.4,-3.99,0,Returning
ORD100272,2025-03-30 13:41:56,CUST1816,Nigeria,Web,PPC,Completed,P1024,Throw Pillow,Home,1,29.11,21.04,0.0,29.11,21.04,3.67,7,9.53,-5.13,0,Returning
ORD100272,2025-03-30 13:41:56,CUST1816,Nigeria,Web,PPC,Completed,P1038,Body Lotion,Beauty,1,13.44,10.19,0.0,13.44,10.19,4.36,4,6.41,-7.52,0,Returning
ORD100272,2025-03-30 13:41:56,CUST1816,Nigeria,Web,PPC,Completed,P1026,Desk Lamp,Home,1,16.98,8.26,0.0,16.98,8.26,5.47,1,2.73,0.52,0,Returning
ORD101002,2025-04-02 06:26:31,CUST1013,Spain,Mobile,Organic,Completed,P1038,Body Lotion,Beauty,1,13.44,8.93,0.1,12.1,8.93,0.6,5,5.88,-3.31,0,New
ORD100316,2025-04-03 23:58:48,CUST1857,Canada,Web,Organic,Completed,P1033,Perfume,Beauty,1,18.85,14.15,0.05,17.91,14.15,0.28,2,4.18,-0.7,0,Loyal
ORD100940,2025-04-04 20:47:49,CUST1442,Canada,Web,PPC,Returned,P1007,Dress,Apparel,1,55.35,26.82,0.1,49.82,26.82,5.52,1,3.02,14.46,1,Returning
ORD100542,2025-04-06 02:21:27,CUST1116,Germany,Web,Organic,Completed,P1012,Smart Watch,Electronics,1,124.84,71.7,0.05,118.6,71.7,0.05,1,3.09,43.76,0,New
ORD100706,2025-04-06 04:01:37,CUST1815,United Kingdom,Web,Social,Completed,P1001,Hoodie,Apparel,1,37.23,22.79,0.15,31.65,22.79,5.31,2,2.77,0.78,0,New
ORD101090,2025-04-06 07:50:54,CUST1316,Canada,Web,Email,Completed,P1031,Sunscreen,Beauty,1,77.05,61.59,0.1,69.34,61.59,0.76,5,6.75,0.24,0,New
ORD101090,2025-04-06 07:50:54,CUST1316,Canada,Web,Email,Completed,P1021,Air Fryer,Home,1,35.48,16.7,0.0,35.48,16.7,5.25,1,2.43,11.1,0,New
ORD100685,2025-04-07 12:09:28,CUST1237,Australia,Web,Organic,Completed,P1013,Phone Case,Electronics,2,81.73,49.92,0.0,163.46,99.84,0.82,5,4.29,58.51,0,Returning
ORD101039,2025-04-07 22:58:07,CUST1103,Nigeria,Web,Affiliate,Completed,P1003,Sneakers,Apparel,2,70.46,49.18,0.0,140.92,98.36,5.39,3,3.89,33.28,0,New
ORD101039,2025-04-07 22:58:07,CUST1103,Nigeria,Web,Affiliate,Completed,P1008,Skirt,Apparel,1,30.61,19.09,0.0,30.61,19.09,4.77,2,3.37,3.38,0,New
ORD100857,2025-04-08 19:29:37,CUST1589,Canada,Mobile,Email,Completed,P1030,Moisturizer,Beauty,1,27.97,18.47,0.0,27.97,18.47,2.9,3,3.98,2.62,0,Loyal
ORD100781,2025-04-09 04:57:00,CUST1368,Brazil,Web,Social,Completed,P1007,Dress,Apparel,1,55.35,43.46,0.0,55.35,43.46,4.37,4,5.1,2.42,0,Returning
ORD100228,2025-04-10 08:03:51,CUST1483,France,Mobile,Affiliate,Completed,P1030,Moisturizer,Beauty,1,27.97,21.57,0.05,26.57,21.57,0.34,3,5.59,-0.93,0,New
ORD100228,2025-04-10 08:03:51,CUST1483,France,Mobile,Affiliate,Completed,P1028,Cutlery Set,Home,2,27.99,19.03,0.05,53.18,38.06,1.6,4,6.14,7.38,0,New
ORD100228,2025-04-10 08:03:51,CUST1483,France,Mobile,Affiliate,Completed,P1015,Webcam,Electronics,1,108.75,57.29,0.0,108.75,57.29,5.08,7,9.12,37.26,0,New
ORD100228,2025-04-10 08:03:51,CUST1483,France,Mobile,Affiliate,Completed,P1004,Cap,Apparel,2,35.32,20.28,0.0,70.64,40.56,5.04,1,3.06,21.98,0,New
ORD100310,2025-04-10 10:46:07,CUST1493,Canada,Web,PPC,Completed,P1024,Throw Pillow,Home,1,29.11,14.47,0.0,29.11,14.47,3.08,4,6.41,5.15,0,Returning
ORD100310,2025-04-10 10:46:07,CUST1493,Canada,Web,PPC,Completed,P1004,Cap,Apparel,1,35.32,18.91,0.05,33.55,18.91,0.77,4,5.33,8.54,0,Returning
ORD101105,2025-04-11 12:13:10,CUST1194,Germany,Web,PPC,Cancelled,P1010,Wireless Headphones,Electronics,1,110.73,78.69,0.0,110.73,78.69,5.01,3,5.42,21.61,0,Returning
ORD101105,2025-04-11 12:13:10,CUST1194,Germany,Web,PPC,Cancelled,P1001,Hoodie,Apparel,2,37.23,26.93,0.0,74.46,53.86,3.34,3,4.14,13.12,0,Returning
ORD100430,2025-04-12 08:11:28,CUST1071,France,App,PPC,Completed,P1023,Blender,Home,1,11.51,5.76,0.05,10.93,5.76,4.61,2,2.99,-2.43,0,Returning
ORD100828,2025-04-12 12:41:25,CUST1134,Brazil,Mobile,Social,Completed,P1032,Lipstick,Beauty,1,39.73,27.66,0.15,33.77,27.66,4.4,3,2.95,-1.24,0,New
ORD100868,2025-04-12 19:46:55,CUST1465,United Kingdom,Web,Organic,Completed,P1031,Sunscreen,Beauty,1,77.05,36.02,0.0,77.05,36.02,0.6,1,2.63,37.8,0,Returning
ORD100868,2025-04-12 19:46:55,CUST1465,United Kingdom,Web,Organic,Completed,P1020,Coffee Maker,Home,1,69.31,31.76,0.0,69.31,31.76,0.27,4,4.26,33.02,0,Returning
ORD100868,2025-04-12 19:46:55,CUST1465,United Kingdom,Web,Organic,Completed,P1036,Serum,Beauty,1,44.18,26.46,0.0,44.18,26.46,0.67,14,15.86,1.19,0,Returning
ORD100333,2025-04-13 03:46:17,CUST1823,United States,Web,Organic,Cancelled,P1021,Air Fryer,Home,2,35.48,17.82,0.1,63.86,35.64,0.81,7,5.21,22.2,0,Loyal
ORD101027,2025-04-13 21:48:56,CUST1506,Canada,Web,Affiliate,Completed,P1021,Air Fryer,Home,2,35.48,17.68,0.0,70.96,35.36,5.55,4,5.52,24.53,0,Loyal
ORD100984,2025-04-17 11:59:28,CUST1598,Germany,Web,Organic,Completed,P1016,Keyboard,Electronics,1,99.74,56.89,0.1,89.77,56.89,0.34,2,2.75,29.79,0,Returning
ORD100997,2025-04-17 13:05:43,CUST1782,India,Web,Affiliate,Completed,P1023,Blender,Home,2,11.51,7.62,0.0,23.02,15.24,5.76,2,3.62,-1.6,0,New
ORD100997,2025-04-17 13:05:43,CUST1782,India,Web,Affiliate,Completed,P1024,Throw Pillow,Home,1,29.11,20.96,0.05,27.65,20.96,5.49,1,2.93,-1.73,0,New
ORD100960,2025-04-17 15:12:50,CUST1413,Nigeria,Web,Affiliate,Completed,P1039,Hand Cream,Beauty,1,43.94,29.92,0.0,43.94,29.92,4.53,14,13.65,-4.16,0,Loyal
ORD101009,2025-04-18 00:19:16,CUST1209,Nigeria,Web,PPC,Completed,P1029,Storage Box,Home,1,34.17,20.94,0.0,34.17,20.94,5.46,7,5.03,2.74,0,New
ORD101009,2025-04-18 00:19:16,CUST1209,Nigeria,Web,PPC,Completed,P1019,Fitness Band,Electronics,2,91.75,61.39,0.0,183.5,122.78,3.33,3,4.5,52.89,0,New
ORD100424,2025-04-19 03:03:10,CUST1475,United Kingdom,Web,PPC,Completed,P1024,Throw Pillow,Home,1,29.11,14.58,0.05,27.65,14.58,5.22,4,3.24,4.61,0,New
ORD100424,2025-04-19 03:03:10,CUST1475,United Kingdom,Web,PPC,Completed,P1027,Rug,Home,1,47.51,27.7,0.0,47.51,27.7,4.23,10,9.27,6.31,0,New
ORD100438,2025-04-20 03:29:39,CUST1174,India,Web,Social,Completed,P1036,Serum,Beauty,2,44.18,29.4,0.05,83.94,58.8,0.38,2,2.96,21.8,0,New
ORD100768,2025-04-21 09:36:30,CUST1707,United States,Web,PPC,Completed,P1020,Coffee Maker,Home,1,69.31,32.48,0.0,69.31,32.48,1.23,7,5.01,30.59,0,Returning
ORD100768,2025-04-21 09:36:30,CUST1707,United States,Web,PPC,Completed,P1014,Portable Charger,Electronics,1,85.5,60.63,0.05,81.22,60.63,2.97,2,3.0,14.62,0,Returning
ORD100658,2025-04-21 15:06:33,CUST1357,Australia,Mobile,PPC,Returned,P1028,Cutlery Set,Home,1,27.99,14.27,0.15,23.79,14.27,5.68,1,2.65,1.19,1,Returning
ORD100658,2025-04-21 15:06:33,CUST1357,Australia,Mobile,PPC,Returned,P1000,T-Shirt,Apparel,2,49.93,28.5,0.2,79.89,57.0,4.45,3,5.51,12.93,1,Returning
ORD100771,2025-04-21 19:43:28,CUST1879,Canada,Web,Organic,Completed,P1018,Smart Light,Electronics,1,101.84,72.37,0.15,86.56,72.37,0.24,2,3.52,10.43,0,New
ORD100970,2025-04-22 06:05:35,CUST1866,France,Web,Affiliate,Completed,P1035,Conditioner,Beauty,1,15.58,8.26,0.0,15.58,8.26,5.0,10,6.66,-4.34,0,Returning
ORD100264,2025-04-23 01:19:18,CUST1466,Australia,Web,Organic,Cancelled,P1026,Desk Lamp,Home,1,16.98,8.76,0.0,16.98,8.76,0.95,4,6.51,0.76,0,Returning
ORD100264,2025-04-23 01:19:18,CUST1466,Australia,Web,Organic,Cancelled,P1002,Jeans,Apparel,1,52.95,30.18,0.0,52.95,30.18,0.9,2,3.25,18.62,0,Returning
ORD100264,2025-04-23 01:19:18,CUST1466,Australia,Web,Organic,Cancelled,P1039,Hand Cream,Beauty,1,43.94,25.98,0.15,37.35,25.98,0.23,1,2.95,8.19,0,Returning
ORD100497,2025-04-23 09:32:51,CUST1307,United Kingdom,Web,Organic,Completed,P1028,Cutlery Set,Home,1,27.99,17.04,0.1,25.19,17.04,0.76,2,2.93,4.46,0,Returning
ORD100500,2025-04-23 09:41:10,CUST1262,Canada,Web,Organic,Completed,P1031,Sunscreen,Beauty,1,77.05,56.17,0.0,77.05,56.17,0.31,1,2.74,17.83,0,New
ORD100225,2025-04-29 10:07:02,CUST1964,United Kingdom,Web,PPC,Completed,P1004,Cap,Apparel,2,35.32,16.26,0.05,67.11,32.52,4.1,2,2.91,27.58,0,Loyal
ORD100225,2025-04-29 10:07:02,CUST1964,United Kingdom,Web,PPC,Completed,P1029,Storage Box,Home,2,34.17,17.94,0.1,61.51,35.88,1.12,3,3.66,20.85,0,Loyal
ORD100536,2025-04-29 12:03:21,CUST1008,Nigeria,Mobile,Email,Completed,P1020,Coffee Maker,Home,1,69.31,45.23,0.0,69.31,45.23,4.39,5,8.0,11.69,0,Returning
ORD101119,2025-04-29 22:00:26,CUST1109,United States,Web,Organic,Completed,P1025,Curtain,Home,1,42.22,26.67,0.0,42.22,26.67,0.28,7,8.28,6.99,0,Returning
ORD101119,2025-04-29 22:00:26,CUST1109,United States,Web,Organic,Completed,P1027,Rug,Home,1,47.51,27.51,0.05,45.13,27.51,0.98,1,2.64,14.0,0,Returning
ORD100089,2025-04-29 22:17:01,CUST1184,United States,Mobile,Social,Completed,P1025,Curtain,Home,1,42.22,21.12,0.0,42.22,21.12,3.94,1,2.36,14.8,0,Returning
ORD100636,2025-05-02 21:35:55,CUST1478,Nigeria,Web,Organic,Completed,P1017,Mouse,Electronics,2,126.28,66.18,0.05,239.93,132.36,0.75,1,2.89,103.93,0,New
ORD100636,2025-05-02 21:35:55,CUST1478,Nigeria,Web,Organic,Completed,P1001,Hoodie,Apparel,1,37.23,17.92,0.1,33.51,17.92,0.43,5,6.72,8.44,0,New
ORD101121,2025-05-03 01:47:29,CUST1536,United States,Web,Social,Completed,P1026,Desk Lamp,Home,2,16.98,10.17,0.0,33.96,20.34,0.08,1,3.01,10.53,0,New
ORD100946,2025-05-03 22:14:15,CUST1896,United States,Mobile,Organic,Completed,P1031,Sunscreen,Beauty,1,77.05,35.23,0.0,77.05,35.23,0.61,4,6.22,34.99,0,Returning
ORD100266,2025-05-06 00:03:44,CUST1118,United Kingdom,Web,Email,Completed,P1023,Blender,Home,1,11.51,7.98,0.0,11.51,7.98,3.78,5,4.86,-5.11,0,Returning
ORD100610,2025-05-06 20:51:33,CUST1656,Canada,Mobile,Organic,Completed,P1023,Blender,Home,2,11.51,7.59,0.0,23.02,15.18,0.05,1,2.64,5.15,0,Returning
ORD100610,2025-05-06 20:51:33,CUST1656,Canada,Mobile,Organic,Completed,P1019,Fitness Band,Electronics,1,91.75,47.77,0.2,73.4,47.77,0.25,1,3.12,22.26,0,Returning
ORD101107,2025-05-07 00:20:55,CUST1474,Nigeria,Mobile,PPC,Completed,P1021,Air Fryer,Home,1,35.48,17.65,0.0,35.48,17.65,2.97,1,3.2,11.66,0,Returning
ORD100423,2025-05-07 15:48:26,CUST1788,United Kingdom,Mobile,PPC,Completed,P1022,Vacuum,Home,1,41.35,30.79,0.1,37.22,30.79,0.33,5,4.69,1.41,0,Returning
ORD100651,2025-05-07 18:34:45,CUST1838,Brazil,Web,PPC,Returned,P1011,Bluetooth Speaker,Electronics,1,110.69,54.8,0.15,94.09,54.8,1.24,14,8.23,29.82,1,New
ORD100651,2025-05-07 18:34:45,CUST1838,Brazil,Web,PPC,Returned,P1016,Keyboard,Electronics,1,99.74,64.52,0.15,84.78,64.52,5.11,2,2.66,12.49,1,New
ORD100651,2025-05-07 18:34:45,CUST1838,Brazil,Web,PPC,Returned,P1010,Wireless Headphones,Electronics,1,110.73,71.33,0.15,94.12,71.33,4.8,1,2.41,15.58,1,New
ORD100651,2025-05-07 18:34:45,CUST1838,Brazil,Web,PPC,Returned,P1030,Moisturizer,Beauty,1,27.97,14.36,0.0,27.97,14.36,3.59,3,3.39,6.63,1,New
ORD100039,2025-05-10 14:58:08,CUST1637,France,App,PPC,Completed,P1013,Phone Case,Electronics,1,81.73,49.04,0.1,73.56,49.04,5.2,7,5.24,14.08,0,Returning
ORD100039,2025-05-10 14:58:08,CUST1637,France,App,PPC,Completed,P1035,Conditioner,Beauty,1,15.58,8.43,0.05,14.8,8.43,1.96,2,3.42,0.99,0,Returning
ORD100347,2025-05-11 08:52:24,CUST1848,Nigeria,App,PPC,Cancelled,P1033,Perfume,Beauty,1,18.85,10.11,0.15,16.02,10.11,5.97,10,6.79,-6.85,0,Returning
ORD100303,2025-05-11 08:54:52,CUST1143,India,Web,PPC,Completed,P1028,Cutlery Set,Home,1,27.99,20.56,0.0,27.99,20.56,3.47,3,4.98,-1.02,0,New
ORD100303,2025-05-11 08:54:52,CUST1143,India,Web,PPC,Completed,P1028,Cutlery Set,Home,1,27.99,21.34,0.0,27.99,21.34,5.1,10,10.68,-9.13,0,New
ORD101111,2025-05-11 17:48:34,CUST1934,India,Mobile,Email,Completed,P1006,Socks,Apparel,2,71.58,39.66,0.15,121.69,79.32,3.31,1,2.57,36.49,0,Loyal
ORD101130,2025-05-12 15:52:13,CUST1814,United Kingdom,Web,Organic,Returned,P1007,Dress,Apparel,1,55.35,30.29,0.0,55.35,30.29,0.43,3,3.84,20.79,1,Returning
ORD100278,2025-05-14 14:21:35,CUST1785,Germany,Web,PPC,Completed,P1025,Curtain,Home,1,42.22,31.26,0.2,33.78,31.26,5.79,4,4.25,-7.52,0,New
ORD100278,2025-05-14 14:21:35,CUST1785,Germany,Web,PPC,Completed,P1027,Rug,Home,2,47.51,34.01,0.15,80.77,68.02,1.33,3,3.82,7.6,0,New
ORD100861,2025-05-15 11:00:30,CUST1163,United States,Web,PPC,Returned,P1028,Cutlery Set,Home,1,27.99,20.07,0.2,22.39,20.07,0.57,2,2.83,-1.08,1,New
ORD100861,2025-05-15 11:00:30,CUST1163,United States,Web,PPC,Returned,P1025,Curtain,Home,1,42.22,28.88,0.05,40.11,28.88,4.99,3,4.81,1.43,1,New
ORD100066,2025-05-15 14:06:33,CUST1932,United Kingdom,Mobile,Email,Completed,P1001,Hoodie,Apparel,1,37.23,25.78,0.0,37.23,25.78,3.9,4,6.27,1.28,0,New
ORD100066,2025-05-15 14:06:33,CUST1932,United Kingdom,Mobile,Email,Completed,P1033,Perfume,Beauty,1,18.85,11.58,0.05,17.91,11.58,5.82,2,3.21,-2.7,0,New
ORD101149,2025-05-15 16:27:13,CUST1106,United States,Mobile,Organic,Completed,P1037,Face Mask,Beauty,3,0.81,0.45,0.0,2.43,1.35,0.98,1,2.65,-2.55,0,New
ORD101149,2025-05-15 16:27:13,CUST1106,United States,Mobile,Organic,Completed,P1005,Jacket,Apparel,1,35.32,26.6,0.15,30.02,26.6,0.04,1,2.66,0.72,0,New
ORD101149,2025-05-15 16:27:13,CUST1106,United States,Mobile,Organic,Completed,P1024,Throw Pillow,Home,1,29.11,16.71,0.0,29.11,16.71,0.75,5,6.91,4.74,0,New
ORD100290,2025-05-16 08:00:21,CUST1477,Australia,Web,Organic,Completed,P1035,Conditioner,Beauty,1,15.58,12.1,0.0,15.58,12.1,0.62,3,4.69,-1.83,0,Returning
ORD100893,2025-05-16 23:34:55,CUST1081,Spain,Web,PPC,Completed,P1002,Jeans,Apparel,1,52.95,37.53,0.0,52.95,37.53,4.14,4,5.54,5.74,0,Returning
ORD100088,2025-05-17 03:22:54,CUST1569,United Kingdom,Mobile,PPC,Completed,P1029,Storage Box,Home,1,34.17,23.06,0.15,29.04,23.06,0.16,14,17.91,-12.09,0,Returning
ORD100088,2025-05-17 03:22:54,CUST1569,United Kingdom,Mobile,PPC,Completed,P1006,Socks,Apparel,2,71.58,56.63,0.15,121.69,113.26,4.91,3,4.56,-1.04,0,Returning
ORD100083,2025-05-17 12:27:43,CUST1110,France,App,Organic,Completed,P1036,Serum,Beauty,1,44.18,20.9,0.2,35.34,20.9,0.28,1,2.87,11.29,0,New
ORD101074,2025-05-17 15:04:22,CUST1339,Nigeria,App,Organic,Completed,P1007,Dress,Apparel,1,55.35,32.72,0.15,47.05,32.72,0.8,2,3.43,10.1,0,Returning
ORD101074,2025-05-17 15:04:22,CUST1339,Nigeria,App,Organic,Completed,P1018,Smart Light,Electronics,2,101.84,67.99,0.0,203.68,135.98,0.28,10,5.46,61.96,0,Returning
ORD101074,2025-05-17 15:04:22,CUST1339,Nigeria,App,Organic,Completed,P1026,Desk Lamp,Home,1,16.98,8.94,0.0,16.98,8.94,0.52,7,4.25,3.27,0,Returning
ORD101074,2025-05-17 15:04:22,CUST1339,Nigeria,App,Organic,Completed,P1037,Face Mask,Beauty,3,0.81,0.57,0.0,2.43,1.71,0.27,1,2.32,-1.87,0,Returning
ORD100511,2025-05-17 19:43:26,CUST1811,India,Web,Social,Completed,P1034,Shampoo,Beauty,2,56.45,37.12,0.0,112.9,74.24,1.97,2,3.11,33.58,0,New
ORD100618,2025-05-17 23:21:21,CUST1248,United States,Web,Social,Completed,P1022,Vacuum,Home,1,41.35,26.15,0.0,41.35,26.15,1.1,4,5.47,8.63,0,Returning
ORD100618,2025-05-17 23:21:21,CUST1248,United States,Web,Social,Completed,P1018,Smart Light,Electronics,2,101.84,48.13,0.2,162.94,96.26,2.95,2,4.32,59.41,0,Returning
ORD100618,2025-05-17 23:21:21,CUST1248,United States,Web,Social,Completed,P1007,Dress,Apparel,2,55.35,38.4,0.05,105.16,76.8,1.33,1,3.09,23.94,0,Returning
ORD100618,2025-05-17 23:21:21,CUST1248,United States,Web,Social,Completed,P1014,Portable Charger,Electronics,1,85.5,40.03,0.0,85.5,40.03,5.95,7,10.01,29.51,0,Returning
ORD100961,2025-05-18 16:05:42,CUST1670,United States,Web,PPC,Completed,P1008,Skirt,Apparel,1,30.61,19.63,0.05,29.08,19.63,1.21,2,3.18,5.06,0,New
ORD100580,2025-05-18 22:04:50,CUST1130,Nigeria,Mobile,Organic,Completed,P1010,Wireless Headphones,Electronics,1,110.73,53.77,0.1,99.66,53.77,0.06,3,3.04,42.79,0,Returning
ORD100580,2025-05-18 22:04:50,CUST1130,Nigeria,Mobile,Organic,Completed,P1008,Skirt,Apparel,2,30.61,22.88,0.0,61.22,45.76,0.4,7,7.99,7.07,0,Returning
ORD100642,2025-05-18 22:36:30,CUST1646,India,Web,PPC,Cancelled,P1014,Portable Charger,Electronics,1,85.5,48.44,0.1,76.95,48.44,4.97,10,6.9,16.64,0,Returning
ORD100746,2025-05-20 13:40:28,CUST1684,Nigeria,Web,PPC,Cancelled,P1033,Perfume,Beauty,1,18.85,10.22,0.15,16.02,10.22,1.78,1,2.37,1.65,0,New
ORD100746,2025-05-20 13:40:28,CUST1684,Nigeria,Web,PPC,Cancelled,P1033,Perfume,Beauty,2,18.85,10.61,0.0,37.7,21.22,4.39,3,3.51,8.58,0,New
ORD100910,2025-05-21 02:36:59,CUST1479,Germany,App,PPC,Completed,P1023,Blender,Home,2,11.51,6.29,0.1,20.72,12.58,2.71,10,12.92,-7.49,0,New
ORD100910,2025-05-21 02:36:59,CUST1479,Germany,App,PPC,Completed,P1023,Blender,Home,1,11.51,8.16,0.0,11.51,8.16,3.9,1,2.37,-2.92,0,New
ORD100108,2025-05-21 03:18:05,CUST1781,Nigeria,Web,Email,Completed,P1017,Mouse,Electronics,1,126.28,97.07,0.15,107.34,97.07,4.9,1,3.1,2.27,0,Loyal
ORD100108,2025-05-21 03:18:05,CUST1781,Nigeria,Web,Email,Completed,P1030,Moisturizer,Beauty,1,27.97,21.7,0.05,26.57,21.7,2.49,7,6.6,-4.22,0,Loyal
ORD100986,2025-05-21 08:12:32,CUST1286,Spain,App,Organic,Completed,P1022,Vacuum,Home,1,41.35,28.01,0.0,41.35,28.01,0.7,3,3.61,9.03,0,New
ORD100067,2025-05-22 21:54:34,CUST1389,Spain,Mobile,Social,Completed,P1034,Shampoo,Beauty,1,56.45,37.6,0.15,47.98,37.6,1.41,4,5.66,3.31,0,Loyal
ORD101085,2025-05-23 02:06:05,CUST1084,Brazil,Web,Email,Completed,P1016,Keyboard,Electronics,1,99.74,78.75,0.1,89.77,78.75,4.85,2,3.77,2.4,0,Returning
ORD100849,2025-05-23 06:41:39,CUST1755,Nigeria,Mobile,Social,Completed,P1026,Desk Lamp,Home,1,16.98,13.02,0.0,16.98,13.02,3.52,14,18.1,-17.66,0,Returning
ORD100712,2025-05-24 02:14:24,CUST1895,United Kingdom,Web,Email,Returned,P1018,Smart Light,Electronics,2,101.84,78.53,0.0,203.68,157.06,5.53,5,6.96,34.13,1,Returning
ORD100712,2025-05-24 02:14:24,CUST1895,United Kingdom,Web,Email,Returned,P1038,Body Lotion,Beauty,1,13.44,8.23,0.2,10.75,8.23,0.51,5,6.79,-4.78,1,Returning
